EOD Date,State,Start,End,Run time
20180218,sSTG_FEED_COM_RISK_SPEC_ALL,2018/02/18 12:23:55,2018/02/18 13:19:36,0:55:41
20180218,sSTG_FEED_COM_RISK_SPEC_MAIN,2018/02/18 12:23:55,2018/02/18 13:19:35,0:55:40
20180218,sSTG_FEED_MISC_MAIN2,2018/02/18 12:23:55,2018/02/18 13:20:52,0:56:57
20180218,sSTG_FEED_MISC_2A,2018/02/18 12:23:55,2018/02/18 13:15:38,0:51:43
20180218,sSTG_FEED_CS_ALL,2018/02/18 12:23:55,2018/02/18 14:23:55,2:0:0
20180218,sSTG_FEED_CS_MAIN,2018/02/18 12:23:55,2018/02/18 14:21:04,1:57:9
20180218,sSTG_FEED_DT_ALL,2018/02/18 12:23:55,2018/02/18 14:12:29,1:48:34
20180218,sSTG_FEED_DT_MAIN,2018/02/18 12:23:55,2018/02/18 14:09:49,1:45:54
20180218,sSTG_FEED_CS_OM,2018/02/18 12:23:55,2018/02/18 14:21:04,1:57:9
20180218,sSTG_FEED_DT_01,2018/02/18 12:23:55,2018/02/18 14:07:54,1:43:59
20180218,sSTG_FEED_CS_TODAY,2018/02/18 12:23:55,2018/02/18 14:07:43,1:43:48
20180218,sSTG_FEED_FX_RISK_SPEC_ALL,2018/02/18 12:23:55,2018/02/18 14:59:48,2:35:53
20180218,sSTG_FEED_FX_RISK_SPEC_MAIN,2018/02/18 12:23:55,2018/02/18 14:59:47,2:35:52
20180218,sSTG_FEED_CS_OTHER,2018/02/18 12:23:55,2018/02/18 14:09:46,1:45:51
20180218,sSTG_FEED_IRD_RISK_SPEC_ALL,2018/02/18 12:23:55,2018/02/18 14:17:22,1:53:27
20180218,sSTG_FEED_IRD_RISK_SPEC_MAIN,2018/02/18 12:23:55,2018/02/18 14:17:21,1:53:26
20180218,sSTG_FEED_PL_ALL,2018/02/18 12:23:55,2018/02/18 14:12:26,1:48:31
20180218,sSTG_FEED_PL_MAIN,2018/02/18 12:23:55,2018/02/18 14:11:16,1:47:21
20180218,sSTG_FEED_PL_OIS_YEST,2018/02/18 12:23:55,2018/02/18 13:10:48,0:46:53
20180218,sSTG_FEED_PL_SV_ALL,2018/02/18 12:23:55,2018/02/18 14:39:01,2:15:6
20180218,sSTG_FEED_PL_SV_MAIN,2018/02/18 12:23:55,2018/02/18 14:38:57,2:15:2
20180218,sSTG_FEED_PL_OM-1,2018/02/18 12:23:55,2018/02/18 13:56:55,1:33:0
20180218,sSTG_FEED_PL_SV_YEST,2018/02/18 12:23:55,2018/02/18 14:38:57,2:15:2
20180218,sSTG_FEED_PL_2OM,2018/02/18 12:23:55,2018/02/18 14:11:16,1:47:21
20180218,sSTG_FEED_MV_ALL,2018/02/18 12:23:55,2018/02/18 14:10:20,1:46:25
20180218,sSTG_FEED_MV_MAIN,2018/02/18 12:23:55,2018/02/18 14:09:21,1:45:26
20180218,sSTG_FEED_PL_SV_L_YEST-1,2018/02/18 12:23:55,2018/02/18 14:18:31,1:54:36
20180218,sSTG_FEED_MV_2OM,2018/02/18 12:23:55,2018/02/18 13:56:07,1:32:12
20180218,sSTG_FEED_PL_SV_L_OM,2018/02/18 12:23:55,2018/02/18 14:31:52,2:7:57
20180218,sSTG_FEED_SV_ALL,2018/02/18 12:23:55,2018/02/18 14:32:56,2:9:1
20180218,sSTG_FEED_SV_MAIN,2018/02/18 12:23:55,2018/02/18 14:32:33,2:8:38
20180218,sSTG_FEED_MV_OM-1,2018/02/18 12:23:55,2018/02/18 14:09:21,1:45:26
20180218,sSTG_FEED_SV_YEST,2018/02/18 12:23:55,2018/02/18 14:32:33,2:8:38
20180218,sSTG_FEED_SV_CS1_ALL,2018/02/18 12:23:55,2018/02/18 13:54:19,1:30:24
20180218,sSTG_FEED_SV_CS1_MAIN,2018/02/18 12:23:55,2018/02/18 13:54:19,1:30:24
20180218,sSTG_FEED_SV_L_YEST-1,2018/02/18 12:23:55,2018/02/18 14:32:05,2:8:10
20180218,sSTG_FEED_XG_ALL,2018/02/18 12:23:55,2018/02/18 15:11:37,2:47:42
20180218,sSTG_FEED_XG_MAIN,2018/02/18 12:23:55,2018/02/18 15:08:55,2:45:0
20180218,sSTG_FEED_VAR,2018/02/18 12:23:55,2018/02/18 15:02:12,2:38:17
20180218,sSTG_FEED_VAR_STRESS_TEST,2018/02/18 12:23:55,2018/02/18 15:00:27,2:36:32
20180218,sSTG_FEED_VAR_PART1,2018/02/18 12:23:55,2018/02/18 15:00:27,2:36:32
20180218,sSTG_FEED_TAYLOR,2018/02/18 12:23:55,2018/02/18 15:29:03,3:5:8
20180218,sSTG_FEED_VAR_PART2,2018/02/18 12:23:55,2018/02/18 14:48:42,2:24:47
20180218,sSTG_FEED_VAR_PART3,2018/02/18 12:23:55,2018/02/18 14:42:09,2:18:14
20180218,sSTG_FEED_VAR_PART4,2018/02/18 12:23:55,2018/02/18 14:39:38,2:15:43
20180218,sSTG_FEED_VAR_PART5,2018/02/18 12:23:55,2018/02/18 14:11:28,1:47:33
20180218,sSTG_FEED_VAR_PART6,2018/02/18 12:23:55,2018/02/18 14:04:46,1:40:51
20180218,sSTG_FEED_VAR_PART7,2018/02/18 12:23:56,2018/02/18 14:10:03,1:46:7
20180218,sSTG_FEED_VAR_PART8,2018/02/18 12:23:56,2018/02/18 14:43:51,2:19:55
20180218,sSTG_FEED_MISC_INDEX_2B,2018/02/18 13:15:38,2018/02/18 13:20:52,0:5:14
20180218,sSTG_FEED_COM_RISK_SPEC_INDEX_ALL,2018/02/18 13:19:35,2018/02/18 13:19:36,0:0:1
20180218,sSTG_FEED_MISC_INDEX,2018/02/18 13:28:53,2018/02/18 13:29:01,0:0:8
20180218,sSTG_FEED_SV_CS1_INDEX_ALL,2018/02/18 13:54:19,2018/02/18 13:54:19,0:0:0
20180218,sSTG_FEED_DT_02,2018/02/18 14:07:54,2018/02/18 14:09:49,0:1:55
20180218,sSTG_FEED_MV_INDEX_ALL,2018/02/18 14:09:21,2018/02/18 14:10:20,0:0:59
20180218,sSTG_FEED_DT_INDEX_ALL,2018/02/18 14:09:49,2018/02/18 14:12:29,0:2:40
20180218,sSTG_FEED_PL_INDEX_ALL,2018/02/18 14:11:16,2018/02/18 14:12:26,0:1:10
20180218,sSTG_FEED_IRD_RISK_SPEC_INDEX_ALL,2018/02/18 14:17:21,2018/02/18 14:17:22,0:0:1
20180218,sSTG_FEED_CS_INDEX_ALL,2018/02/18 14:21:04,2018/02/18 14:23:55,0:2:51
20180218,sSTG_FEED_SV_INDEX_ALL,2018/02/18 14:32:33,2018/02/18 14:32:56,0:0:23
20180218,sSTG_FEED_PL_SV_INDEX_ALL,2018/02/18 14:38:57,2018/02/18 14:39:01,0:0:4
20180218,sSTG_FEED_FX_RISK_SPEC_INDEX_ALL,2018/02/18 14:59:47,2018/02/18 14:59:48,0:0:1
20180218,sSTG_FEED_VAR_DATAMART,2018/02/18 15:00:27,2018/02/18 15:02:08,0:1:41
20180218,sSTG_FEED_VAR_INDEX,2018/02/18 15:02:08,2018/02/18 15:02:12,0:0:4
20180218,sSTG_FEED_XG_INDEX_ALL,2018/02/18 15:08:55,2018/02/18 15:09:06,0:0:11
20180218,sSTG_FEED_MIFID,2018/02/18 15:09:06,2018/02/18 15:11:36,0:2:30
20180218,sSTG_FEED_UPD_MIFID,2018/02/18 15:11:36,2018/02/18 15:11:37,0:0:1
20180218,sLAUNCH_MASTER_LAUNCHER,2018/02/18 15:29:03,2018/02/18 15:29:04,0:0:1
20180218,sSTG_FEED_PARSER_FUNCTION,2018/02/18 15:29:04,2018/02/18 15:46:10,0:17:6
20180218,sSTG_FEED_CVPRC,2018/02/18 15:29:04,2018/02/18 15:32:29,0:3:25
20180218,sSTG_FEED_CVSPT,2018/02/18 15:29:04,2018/02/18 15:29:57,0:0:53
20180218,sSTG_FEED_DTSEC,2018/02/18 15:29:04,2018/02/18 15:46:10,0:17:6
20180218,sSTG_FEED_RTNBD,2018/02/18 15:29:04,2018/02/18 15:29:54,0:0:50
20180218,sSTG_VALIDATE_INTEGRITY,2018/02/18 15:46:10,2018/02/18 15:46:16,0:0:6
20180218,sODS_TRUNCATE,2018/02/18 15:46:16,2018/02/18 15:46:17,0:0:1
20180218,sODS_DROP_INDEX,2018/02/18 15:46:17,2018/02/18 15:46:18,0:0:1
20180218,sODS_FEED_ALL,2018/02/18 15:46:18,2018/02/18 16:50:20,1:4:2
20180218,sODS_FEED_COMRISK_SPEC,2018/02/18 15:46:18,2018/02/18 15:49:38,0:3:20
20180218,sODS_FEED_CRDRISK_SPEC,2018/02/18 15:46:18,2018/02/18 15:46:47,0:0:29
20180218,sODS_FEED_CS,2018/02/18 15:46:18,2018/02/18 16:50:20,1:4:2
20180218,sODS_FEED_CS_FUT_L,2018/02/18 15:46:18,2018/02/18 15:47:20,0:1:2
20180218,sODS_FEED_CS_EVAL,2018/02/18 15:46:18,2018/02/18 15:48:22,0:2:4
20180218,sODS_FEED_DT,2018/02/18 15:46:18,2018/02/18 16:31:32,0:45:14
20180218,sODS_FEED_DT_SV,2018/02/18 15:46:18,2018/02/18 16:01:44,0:15:26
20180218,sODS_FEED_FXRISK_SPEC,2018/02/18 15:46:18,2018/02/18 15:48:59,0:2:41
20180218,sODS_FEED_IRDRISK,2018/02/18 15:46:18,2018/02/18 15:49:25,0:3:7
20180218,sODS_FEED_IRDRISK_SPEC,2018/02/18 15:46:18,2018/02/18 15:51:33,0:5:15
20180218,sODS_FEED_MV_DETAIL,2018/02/18 15:46:18,2018/02/18 16:19:59,0:33:41
20180218,sODS_FEED_PL,2018/02/18 15:46:18,2018/02/18 16:05:33,0:19:15
20180218,sODS_FEED_PL_HS,2018/02/18 15:46:18,2018/02/18 15:51:55,0:5:37
20180218,sODS_FEED_PL_SV,2018/02/18 15:46:18,2018/02/18 15:52:32,0:6:14
20180218,sODS_FEED_SV,2018/02/18 15:46:18,2018/02/18 15:58:26,0:12:8
20180218,sODS_FEED_VAR_COM,2018/02/18 15:46:18,2018/02/18 15:50:16,0:3:58
20180218,sODS_FEED_VAR_SCN,2018/02/18 15:46:18,2018/02/18 15:48:02,0:1:44
20180218,sODS_FEED_XG,2018/02/18 15:46:18,2018/02/18 15:54:08,0:7:50
20180218,sODS_FEED_TAYLOR_COM,2018/02/18 15:46:18,2018/02/18 15:56:26,0:10:8
20180218,sODS_FEED_TAYLOR_CRD,2018/02/18 15:46:18,2018/02/18 16:02:40,0:16:22
20180218,sODS_FEED_TAYLOR_CURR,2018/02/18 15:46:18,2018/02/18 16:04:02,0:17:44
20180218,sODS_FEED_TAYLOR_IRD,2018/02/18 15:46:18,2018/02/18 16:02:36,0:16:18
20180218,sODS_SQL,2018/02/18 16:50:20,2018/02/18 17:16:41,0:26:21
20180218,sODS_SQL_UPDATE,2018/02/18 16:50:20,2018/02/18 17:03:39,0:13:19
20180218,sODS_UPD_CS,2018/02/18 16:50:20,2018/02/18 16:50:21,0:0:1
20180218,sUPDATE_STATISTICS,2018/02/18 16:50:20,2018/02/18 17:16:41,0:26:21
20180218,sODS_UPD_CS_FUT,2018/02/18 16:50:20,2018/02/18 16:50:21,0:0:1
20180218,sODS_UPD_DT,2018/02/18 16:50:20,2018/02/18 16:55:38,0:5:18
20180218,sODS_UPD_DT_SV,2018/02/18 16:50:20,2018/02/18 16:50:21,0:0:1
20180218,sODS_UPD_MV,2018/02/18 16:50:20,2018/02/18 17:03:39,0:13:19
20180218,sODS_UPD_PL,2018/02/18 16:50:20,2018/02/18 17:02:29,0:12:9
20180218,sODS_UPD_PL_SV,2018/02/18 16:50:20,2018/02/18 17:03:02,0:12:42
20180218,sODS_UPD_SV,2018/02/18 16:50:20,2018/02/18 16:54:20,0:4:0
20180218,sODS_UPD_XG,2018/02/18 16:50:20,2018/02/18 16:50:35,0:0:15
20180218,sODS_VALIDATE_INTEGRITY,2018/02/18 17:16:41,2018/02/18 17:16:48,0:0:7
20180218,sWORKFLOW_RESET,2018/02/18 17:16:48,2018/02/18 17:16:48,0:0:0
20180218,sBACKUP,2018/02/18 17:16:48,2018/02/18 17:16:48,0:0:0
20180218,sMARKER_END,2018/02/18 17:16:48,2018/02/18 17:17:08,0:0:20
20180218,sEMAIL_END,2018/02/18 17:17:08,2018/02/18 17:17:08,0:0:0
EOD Date,State,Start,End,Run time
20180219,sEOD_LIVE,2018/02/19 22:26:23,2018/03/21 23:28:45,0:0:0
20180219,sEMAIL_START,2018/02/19 22:26:23,2018/02/19 22:26:26,0:0:3
20180219,sMARKER_START,2018/02/19 22:26:26,2018/02/19 22:26:50,0:0:24
20180219,sCHECK_DATE,2018/02/19 22:26:50,2018/03/21 23:28:45,0:0:0
EOD Date,State,Start,End,Run time
20180220,sEOD_LIVE,2018/02/20 01:39:23,2018/03/21 23:28:45,0:0:0
20180220,sEMAIL_START,2018/02/20 01:39:23,2018/02/20 01:39:23,0:0:0
20180220,sMARKER_START,2018/02/20 01:39:23,2018/02/20 01:39:43,0:0:20
20180220,sCHECK_DATE,2018/02/20 01:39:43,2018/02/20 01:39:44,0:0:1
20180220,sDATE_INIT,2018/02/20 01:39:44,2018/02/20 01:43:21,0:3:37
20180220,sSTG_WAIT_COMPTA_PLCOMP,2018/02/20 01:43:21,2018/03/21 23:28:45,0:0:0
EOD Date,State,Start,End,Run time
20180220,sEOD_LIVE,2018/02/20 03:49:25,2018/02/20 08:40:16,4:50:51
20180220,sSTG_TRUNCATE,2018/02/20 03:49:25,2018/02/20 03:49:28,0:0:3
20180220,sSTG_DROP_INDEX,2018/02/20 03:49:28,2018/02/20 03:49:29,0:0:1
20180220,sSTG_FEED_MAIN,2018/02/20 03:49:29,2018/02/20 06:53:26,3:3:57
20180220,sSTG_FEED_MISC_ALL,2018/02/20 03:49:29,2018/02/20 04:56:32,1:7:3
20180220,sSTG_FEED_COM_RISK_SPEC_ALL,2018/02/20 03:49:29,2018/02/20 04:47:41,0:58:12
20180220,sSTG_FEED_COM_RISK_SPEC_MAIN,2018/02/20 03:49:29,2018/02/20 04:47:41,0:58:12
20180220,sSTG_FEED_MISC_MAIN,2018/02/20 03:49:29,2018/02/20 04:56:32,1:7:3
20180220,sSTG_FEED_MISC,2018/02/20 03:49:29,2018/02/20 04:56:21,1:6:52
20180220,sSTG_FEED_CS_ALL,2018/02/20 03:49:29,2018/02/20 05:51:01,2:1:32
20180220,sSTG_FEED_CS_MAIN,2018/02/20 03:49:29,2018/02/20 05:48:23,1:58:54
20180220,sSTG_FEED_MISC_MAIN2,2018/02/20 03:49:29,2018/02/20 04:48:06,0:58:37
20180220,sSTG_FEED_MISC_2A,2018/02/20 03:49:29,2018/02/20 04:45:20,0:55:51
20180220,sSTG_FEED_CS_OM,2018/02/20 03:49:29,2018/02/20 05:48:23,1:58:54
20180220,sSTG_FEED_DT_ALL,2018/02/20 03:49:29,2018/02/20 05:37:22,1:47:53
20180220,sSTG_FEED_DT_MAIN,2018/02/20 03:49:29,2018/02/20 05:36:46,1:47:17
20180220,sSTG_FEED_DT_01,2018/02/20 03:49:29,2018/02/20 05:34:56,1:45:27
20180220,sSTG_FEED_FX_RISK_SPEC_ALL,2018/02/20 03:49:29,2018/02/20 05:55:46,2:6:17
20180220,sSTG_FEED_CS_TODAY,2018/02/20 03:49:29,2018/02/20 05:35:29,1:46:0
20180220,sSTG_FEED_FX_RISK_SPEC_MAIN,2018/02/20 03:49:29,2018/02/20 05:55:46,2:6:17
20180220,sSTG_FEED_IRD_RISK_SPEC_ALL,2018/02/20 03:49:29,2018/02/20 05:44:49,1:55:20
20180220,sSTG_FEED_IRD_RISK_SPEC_MAIN,2018/02/20 03:49:29,2018/02/20 05:44:48,1:55:19
20180220,sSTG_FEED_CS_OTHER,2018/02/20 03:49:29,2018/02/20 05:32:44,1:43:15
20180220,sSTG_FEED_PL_ALL,2018/02/20 03:49:29,2018/02/20 05:35:12,1:45:43
20180220,sSTG_FEED_PL_MAIN,2018/02/20 03:49:29,2018/02/20 05:34:53,1:45:24
20180220,sSTG_FEED_PL_SV_ALL,2018/02/20 03:49:29,2018/02/20 06:04:08,2:14:39
20180220,sSTG_FEED_PL_OIS_YEST,2018/02/20 03:49:29,2018/02/20 04:43:37,0:54:8
20180220,sSTG_FEED_PL_SV_MAIN,2018/02/20 03:49:29,2018/02/20 06:03:57,2:14:28
20180220,sSTG_FEED_PL_OM-1,2018/02/20 03:49:29,2018/02/20 05:20:48,1:31:19
20180220,sSTG_FEED_MV_ALL,2018/02/20 03:49:29,2018/02/20 05:34:34,1:45:5
20180220,sSTG_FEED_MV_MAIN,2018/02/20 03:49:29,2018/02/20 05:34:06,1:44:37
20180220,sSTG_FEED_PL_SV_YEST,2018/02/20 03:49:29,2018/02/20 06:02:42,2:13:13
20180220,sSTG_FEED_SV_ALL,2018/02/20 03:49:29,2018/02/20 06:09:07,2:19:38
20180220,sSTG_FEED_SV_MAIN,2018/02/20 03:49:29,2018/02/20 06:08:38,2:19:9
20180220,sSTG_FEED_PL_2OM,2018/02/20 03:49:29,2018/02/20 05:34:53,1:45:24
20180220,sSTG_FEED_PL_SV_L_YEST-1,2018/02/20 03:49:29,2018/02/20 05:50:55,2:1:26
20180220,sSTG_FEED_MV_2OM,2018/02/20 03:49:29,2018/02/20 05:31:00,1:41:31
20180220,sSTG_FEED_PL_SV_L_OM,2018/02/20 03:49:29,2018/02/20 06:03:57,2:14:28
20180220,sSTG_FEED_SV_YEST,2018/02/20 03:49:29,2018/02/20 06:08:22,2:18:53
20180220,sSTG_FEED_MV_OM-1,2018/02/20 03:49:29,2018/02/20 05:34:06,1:44:37
20180220,sSTG_FEED_SV_CS1_ALL,2018/02/20 03:49:29,2018/02/20 05:32:31,1:43:2
20180220,sSTG_FEED_SV_CS1_MAIN,2018/02/20 03:49:29,2018/02/20 05:32:31,1:43:2
20180220,sSTG_FEED_SV_L_YEST-1,2018/02/20 03:49:29,2018/02/20 06:08:38,2:19:9
20180220,sSTG_FEED_XG_ALL,2018/02/20 03:49:29,2018/02/20 06:13:43,2:24:14
20180220,sSTG_FEED_XG_MAIN,2018/02/20 03:49:29,2018/02/20 06:11:01,2:21:32
20180220,sSTG_FEED_VAR,2018/02/20 03:49:29,2018/02/20 06:41:12,2:51:43
20180220,sSTG_FEED_VAR_STRESS_TEST,2018/02/20 03:49:29,2018/02/20 06:36:47,2:47:18
20180220,sSTG_FEED_VAR_PART1,2018/02/20 03:49:29,2018/02/20 06:36:47,2:47:18
20180220,sSTG_FEED_TAYLOR,2018/02/20 03:49:29,2018/02/20 06:53:26,3:3:57
20180220,sSTG_FEED_VAR_PART2,2018/02/20 03:49:29,2018/02/20 06:18:37,2:29:8
20180220,sSTG_FEED_VAR_PART3,2018/02/20 03:49:29,2018/02/20 06:01:44,2:12:15
20180220,sSTG_FEED_VAR_PART4,2018/02/20 03:49:29,2018/02/20 06:07:27,2:17:58
20180220,sSTG_FEED_VAR_PART5,2018/02/20 03:49:29,2018/02/20 05:39:37,1:50:8
20180220,sSTG_FEED_VAR_PART6,2018/02/20 03:49:29,2018/02/20 05:32:01,1:42:32
20180220,sSTG_FEED_VAR_PART7,2018/02/20 03:49:29,2018/02/20 05:37:54,1:48:25
20180220,sSTG_FEED_VAR_PART8,2018/02/20 03:49:29,2018/02/20 06:09:31,2:20:2
20180220,sSTG_FEED_MISC_INDEX_2B,2018/02/20 04:45:20,2018/02/20 04:48:06,0:2:46
20180220,sSTG_FEED_COM_RISK_SPEC_INDEX_ALL,2018/02/20 04:47:41,2018/02/20 04:47:41,0:0:0
20180220,sSTG_FEED_MISC_INDEX,2018/02/20 04:56:21,2018/02/20 04:56:32,0:0:11
20180220,sSTG_FEED_SV_CS1_INDEX_ALL,2018/02/20 05:32:31,2018/02/20 05:32:31,0:0:0
20180220,sSTG_FEED_MV_INDEX_ALL,2018/02/20 05:34:06,2018/02/20 05:34:34,0:0:28
20180220,sSTG_FEED_PL_INDEX_ALL,2018/02/20 05:34:53,2018/02/20 05:35:12,0:0:19
20180220,sSTG_FEED_DT_02,2018/02/20 05:34:56,2018/02/20 05:36:46,0:1:50
20180220,sSTG_FEED_DT_INDEX_ALL,2018/02/20 05:36:46,2018/02/20 05:37:22,0:0:36
20180220,sSTG_FEED_IRD_RISK_SPEC_INDEX_ALL,2018/02/20 05:44:48,2018/02/20 05:44:49,0:0:1
20180220,sSTG_FEED_CS_INDEX_ALL,2018/02/20 05:48:23,2018/02/20 05:51:01,0:2:38
20180220,sSTG_FEED_FX_RISK_SPEC_INDEX_ALL,2018/02/20 05:55:46,2018/02/20 05:55:46,0:0:0
20180220,sSTG_FEED_PL_SV_INDEX_ALL,2018/02/20 06:03:57,2018/02/20 06:04:08,0:0:11
20180220,sSTG_FEED_SV_INDEX_ALL,2018/02/20 06:08:38,2018/02/20 06:09:07,0:0:29
20180220,sSTG_FEED_XG_INDEX_ALL,2018/02/20 06:11:01,2018/02/20 06:11:10,0:0:9
20180220,sSTG_FEED_MIFID,2018/02/20 06:11:10,2018/02/20 06:13:40,0:2:30
20180220,sSTG_FEED_UPD_MIFID,2018/02/20 06:13:40,2018/02/20 06:13:43,0:0:3
20180220,sSTG_FEED_VAR_DATAMART,2018/02/20 06:36:47,2018/02/20 06:41:06,0:4:19
20180220,sSTG_FEED_VAR_INDEX,2018/02/20 06:41:06,2018/02/20 06:41:12,0:0:6
20180220,sLAUNCH_MASTER_LAUNCHER,2018/02/20 06:53:26,2018/02/20 06:53:26,0:0:0
20180220,sSTG_FEED_PARSER_FUNCTION,2018/02/20 06:53:26,2018/02/20 07:12:27,0:19:1
20180220,sSTG_FEED_CVPRC,2018/02/20 06:53:26,2018/02/20 06:56:42,0:3:16
20180220,sSTG_FEED_CVSPT,2018/02/20 06:53:26,2018/02/20 06:54:51,0:1:25
20180220,sSTG_FEED_DTSEC,2018/02/20 06:53:26,2018/02/20 07:12:27,0:19:1
20180220,sSTG_FEED_RTNBD,2018/02/20 06:53:26,2018/02/20 06:54:46,0:1:20
20180220,sSTG_VALIDATE_INTEGRITY,2018/02/20 07:12:27,2018/02/20 07:12:32,0:0:5
20180220,sODS_TRUNCATE,2018/02/20 07:12:32,2018/02/20 07:12:33,0:0:1
20180220,sODS_DROP_INDEX,2018/02/20 07:12:33,2018/02/20 07:12:34,0:0:1
20180220,sODS_FEED_ALL,2018/02/20 07:12:34,2018/02/20 08:12:58,1:0:24
20180220,sODS_FEED_COMRISK_SPEC,2018/02/20 07:12:34,2018/02/20 07:14:53,0:2:19
20180220,sODS_FEED_CRDRISK_SPEC,2018/02/20 07:12:34,2018/02/20 07:13:03,0:0:29
20180220,sODS_FEED_CS,2018/02/20 07:12:34,2018/02/20 08:12:58,1:0:24
20180220,sODS_FEED_CS_FUT_L,2018/02/20 07:12:34,2018/02/20 07:13:37,0:1:3
20180220,sODS_FEED_CS_EVAL,2018/02/20 07:12:34,2018/02/20 07:14:06,0:1:32
20180220,sODS_FEED_DT,2018/02/20 07:12:34,2018/02/20 07:41:35,0:29:1
20180220,sODS_FEED_DT_SV,2018/02/20 07:12:34,2018/02/20 07:27:59,0:15:25
20180220,sODS_FEED_FXRISK_SPEC,2018/02/20 07:12:34,2018/02/20 07:14:42,0:2:8
20180220,sODS_FEED_IRDRISK,2018/02/20 07:12:34,2018/02/20 07:15:32,0:2:58
20180220,sODS_FEED_IRDRISK_SPEC,2018/02/20 07:12:34,2018/02/20 07:15:37,0:3:3
20180220,sODS_FEED_MV_DETAIL,2018/02/20 07:12:34,2018/02/20 07:42:32,0:29:58
20180220,sODS_FEED_PL,2018/02/20 07:12:34,2018/02/20 07:29:47,0:17:13
20180220,sODS_FEED_PL_HS,2018/02/20 07:12:34,2018/02/20 07:16:22,0:3:48
20180220,sODS_FEED_PL_SV,2018/02/20 07:12:34,2018/02/20 07:17:20,0:4:46
20180220,sODS_FEED_SV,2018/02/20 07:12:34,2018/02/20 07:20:35,0:8:1
20180220,sODS_FEED_VAR_COM,2018/02/20 07:12:34,2018/02/20 07:15:34,0:3:0
20180220,sODS_FEED_VAR_SCN,2018/02/20 07:12:34,2018/02/20 07:14:17,0:1:43
20180220,sODS_FEED_XG,2018/02/20 07:12:34,2018/02/20 07:18:01,0:5:27
20180220,sODS_FEED_TAYLOR_COM,2018/02/20 07:12:34,2018/02/20 07:20:10,0:7:36
20180220,sODS_FEED_TAYLOR_CRD,2018/02/20 07:12:34,2018/02/20 07:28:57,0:16:23
20180220,sODS_FEED_TAYLOR_CURR,2018/02/20 07:12:34,2018/02/20 07:30:16,0:17:42
20180220,sODS_FEED_TAYLOR_IRD,2018/02/20 07:12:34,2018/02/20 07:25:00,0:12:26
20180220,sODS_SQL,2018/02/20 08:12:58,2018/02/20 08:39:48,0:26:50
20180220,sODS_SQL_UPDATE,2018/02/20 08:12:58,2018/02/20 08:28:23,0:15:25
20180220,sODS_UPD_CS,2018/02/20 08:12:58,2018/02/20 08:12:58,0:0:0
20180220,sUPDATE_STATISTICS,2018/02/20 08:12:58,2018/02/20 08:39:48,0:26:50
20180220,sODS_UPD_CS_FUT,2018/02/20 08:12:58,2018/02/20 08:12:58,0:0:0
20180220,sODS_UPD_DT,2018/02/20 08:12:58,2018/02/20 08:17:43,0:4:45
20180220,sODS_UPD_DT_SV,2018/02/20 08:12:58,2018/02/20 08:12:58,0:0:0
20180220,sODS_UPD_MV,2018/02/20 08:12:58,2018/02/20 08:26:57,0:13:59
20180220,sODS_UPD_PL,2018/02/20 08:12:58,2018/02/20 08:27:29,0:14:31
20180220,sODS_UPD_PL_SV,2018/02/20 08:12:58,2018/02/20 08:28:23,0:15:25
20180220,sODS_UPD_SV,2018/02/20 08:12:58,2018/02/20 08:16:36,0:3:38
20180220,sODS_UPD_XG,2018/02/20 08:12:58,2018/02/20 08:13:13,0:0:15
20180220,sODS_VALIDATE_INTEGRITY,2018/02/20 08:39:48,2018/02/20 08:39:55,0:0:7
20180220,sWORKFLOW_RESET,2018/02/20 08:39:55,2018/02/20 08:39:55,0:0:0
20180220,sBACKUP,2018/02/20 08:39:55,2018/02/20 08:39:55,0:0:0
20180220,sMARKER_END,2018/02/20 08:39:55,2018/02/20 08:40:16,0:0:21
20180220,sEMAIL_END,2018/02/20 08:40:16,2018/02/20 08:40:16,0:0:0
EOD Date,State,Start,End,Run time
20180220,sEOD_LIVE,2018/02/20 22:10:25,2018/03/21 23:28:45,0:0:0
20180220,sEMAIL_START,2018/02/20 22:10:25,2018/02/20 22:10:28,0:0:3
20180220,sMARKER_START,2018/02/20 22:10:28,2018/02/20 22:10:53,0:0:25
20180220,sCHECK_DATE,2018/02/20 22:10:53,2018/03/21 23:28:45,0:0:0
EOD Date,State,Start,End,Run time
20180221,sEOD_LIVE,2018/02/21 03:32:59,2018/02/21 08:29:13,4:56:14
20180221,sEMAIL_START,2018/02/21 03:32:59,2018/02/21 03:33:00,0:0:1
20180221,sMARKER_START,2018/02/21 03:33:00,2018/02/21 03:33:21,0:0:21
20180221,sCHECK_DATE,2018/02/21 03:33:21,2018/02/21 03:33:22,0:0:1
20180221,sDATE_INIT,2018/02/21 03:33:22,2018/02/21 03:36:48,0:3:26
20180221,sSTG_WAIT_COMPTA_PLCOMP,2018/02/21 03:36:48,2018/02/21 03:36:48,0:0:0
20180221,sSTG_TRUNCATE,2018/02/21 03:36:48,2018/02/21 03:36:50,0:0:2
20180221,sSTG_DROP_INDEX,2018/02/21 03:36:50,2018/02/21 03:36:50,0:0:0
20180221,sSTG_FEED_MAIN,2018/02/21 03:36:50,2018/02/21 06:41:23,3:4:33
20180221,sSTG_FEED_MISC_ALL,2018/02/21 03:36:50,2018/02/21 04:39:59,1:3:9
20180221,sSTG_FEED_MISC_MAIN,2018/02/21 03:36:50,2018/02/21 04:39:59,1:3:9
